rcept_no,rcept_dt,corp_cls,corp_name,stock_code,report_nm,flr_nm
20251103000086,20251103,코스닥,코셈,360350,주식등의대량보유상황보고서(일반),이준희
20251103000072,20251103,코스닥,브이엠,089970,주식등의대량보유상황보고서(약식),KB자산운용
20251103000069,20251103,코스피,DYP,092780,주식등의대량보유상황보고서(약식),에이원자산운용
20251103000053,20251103,코스닥,신라섬유,001000,주식등의대량보유상황보고서(일반),박재흥
20251103000052,20251103,코스닥,세종메디칼,258830,주식등의대량보유상황보고서(일반),비에스제이홀딩스
20251103000038,20251103,코스피,신흥,004080,주식등의대량보유상황보고서(일반),이용익
20251103000037,20251103,코스닥,알에프텍,061040,주식등의대량보유상황보고서(일반),알에프스탠다드
20251103000024,20251103,코스피,한국타이어앤테크놀로지,161390,주식등의대량보유상황보고서(약식),"PzenaInvestmentManagement,LLC"
20251103000021,20251103,코스닥,성일하이텍,365340,주식등의대량보유상황보고서(일반),이강명
20251103000012,20251103,코스피,신라교역,004970,주식등의대량보유상황보고서(일반),신라홀딩스
20251031000615,20251103,코스피,덴티움,145720,[기재정정]주식등의대량보유상황보고서(일반),얼라인파트너스자산운용
20251031000604,20251031,코스닥,마이크로디지탈,305090,주식등의대량보유상황보고서(일반),김경남
20251031000599,20251031,코스피,셀트리온,068270,주식등의대량보유상황보고서(일반),셀트리온홀딩스
20251031000586,20251031,코스닥,네오크레마,311390,주식등의대량보유상황보고서(일반),아시아홀딩컴퍼니
20251031000584,20251031,코스피,삼성생명,032830,주식등의대량보유상황보고서(일반),삼성물산
20251031000575,20251031,코스피,삼성전자,005930,주식등의대량보유상황보고서(일반),삼성물산
20251031000572,20251031,코스피,콜마홀딩스,024720,주식등의대량보유상황보고서(일반),윤상현
20251031000563,20251031,코스피,삼성물산,028260,주식등의대량보유상황보고서(일반),이재용
20251031000562,20251031,코스닥,롤링스톤,214610,주식등의대량보유상황보고서(약식),김우찬
20251031000556,20251031,코스닥,유일로보틱스,388720,주식등의대량보유상황보고서(일반),김동헌
20251031000546,20251031,코스닥,하나기술,299030,주식등의대량보유상황보고서(일반),오태봉
20251031000543,20251031,코스피,엑시큐어하이트론,019490,주식등의대량보유상황보고서(일반),유수
20251031000539,20251031,코스닥,TPC로보틱스,048770,주식등의대량보유상황보고서(일반),엄주섭
20251031000538,20251031,코스닥,압타머사이언스,291650,주식등의대량보유상황보고서(일반),한동일
20251031000528,20251031,코스피,SNT에너지,100840,주식등의대량보유상황보고서(일반),SNT홀딩스
20251031000516,20251031,코스닥,상지건설,042940,주식등의대량보유상황보고서(일반),중앙첨단소재
20251031000501,20251031,코스닥,휴온스글로벌,084110,주식등의대량보유상황보고서(일반),윤성태
20251031000496,20251031,코스피,에이프로젠바이오로직스,003060,주식등의대량보유상황보고서(일반),에이프로젠
20251031000481,20251031,코스닥,현대무벡스,319400,주식등의대량보유상황보고서(일반),현대엘리베이터
20251031000478,20251031,코스닥,삼익제약,014950,주식등의대량보유상황보고서(일반),이충환
20251031000468,20251031,코스피,LF,093050,주식등의대량보유상황보고서(일반),구본걸
20251031000448,20251031,코스피,에이프로젠,007460,주식등의대량보유상황보고서(일반),지베이스
20251031000444,20251031,코스피,TP,007980,주식등의대량보유상황보고서(일반),임석원
20251031000439,20251031,코스닥,케이엠더블유,032500,주식등의대량보유상황보고서(일반),김덕용
20251031000433,20251031,코스닥,지엔코,065060,주식등의대량보유상황보고서(일반),크레오에스지
20251031000428,20251031,코스닥,오늘이엔엠,192410,주식등의대량보유상황보고서(약식),아름드리코퍼레이션
20251031000427,20251031,코스피,엘브이엠씨,900140,주식등의대량보유상황보고서(일반),오세영
20251031000426,20251031,코스닥,앤로보틱스,138360,주식등의대량보유상황보고서(일반),씨아이테크
20251031000411,20251031,코스닥,신스틸,162300,주식등의대량보유상황보고서(약식),아이비케이캐피탈
20251031000395,20251031,코스닥,압타머사이언스,291650,주식등의대량보유상황보고서(일반),알티캐스트
20251031000392,20251031,코스피,한세예스24홀딩스,016450,주식등의대량보유상황보고서(일반),김동녕
20251031000385,20251031,코스닥,이원컴포텍,088290,주식등의대량보유상황보고서(약식),프로페이스사이언시스
20251031000373,20251031,코스피,한국토지신탁,034830,주식등의대량보유상황보고서(일반),엠케이인베스트먼트
20251031000371,20251031,코스닥,큐캐피탈,016600,주식등의대량보유상황보고서(일반),지엔코
20251031000370,20251031,코스닥,아이센스,099190,주식등의대량보유상황보고서(일반),차근식
20251031000366,20251031,코스닥,에르코스,435570,주식등의대량보유상황보고서(일반),김슬기
20251031000365,20251031,코스닥,크레오에스지,040350,주식등의대량보유상황보고서(일반),큐로홀딩스
20251031000361,20251031,코스닥,핑거,163730,주식등의대량보유상황보고서(일반),박민수
20251031000353,20251031,코스피,달바글로벌,483650,주식등의대량보유상황보고서(일반),반성연
20251031000349,20251031,코스닥,유디엠텍,389680,주식등의대량보유상황보고서(일반),왕지남
20251031000346,20251031,코스닥,엔알비,475230,주식등의대량보유상황보고서(약식),우리벤처파트너스
20251031000338,20251031,코스닥,엠케이전자,033160,주식등의대량보유상황보고서(일반),오션비홀딩스
20251031000327,20251031,코스닥,우리기술투자,041190,주식등의대량보유상황보고서(일반),이완근
20251031000318,20251031,코스닥,코난테크놀로지,402030,주식등의대량보유상황보고서(일반),김영섬
20251031000312,20251031,코스닥,가비아,079940,주식등의대량보유상황보고서(약식),MiriCapitalManagementLLC
20251031000309,20251031,코스닥,삼익제약,014950,주식등의대량보유상황보고서(약식),하나증권
20251031000306,20251031,코스닥,루닛,328130,주식등의대량보유상황보고서(일반),백승욱
20251031000301,20251031,코스피,이노션,214320,주식등의대량보유상황보고서(일반),NHPEAIVHighlightHoldingsAB
20251031000297,20251031,코스피,알루코,001780,주식등의대량보유상황보고서(일반),케이피티유
20251031000294,20251031,코스피,차AI헬스케어,025620,주식등의대량보유상황보고서(약식),홈캐스트
20251031000293,20251031,코스닥,그래디언트,035080,주식등의대량보유상황보고서(일반),이기형
20251031000273,20251031,코스닥,인크로스,216050,주식등의대량보유상황보고서(일반),SK스퀘어
20251031000258,20251031,코스닥,인크로스,216050,주식등의대량보유상황보고서(일반),SK네트웍스
20251031000219,20251031,코스닥,드림어스컴퍼니,060570,주식등의대량보유상황보고서(일반),비마이프렌즈
20251031000204,20251031,코스피,유니켐,011330,주식등의대량보유상황보고서(일반),제이에이치사람들
20251031000197,20251031,코스닥,드림어스컴퍼니,060570,주식등의대량보유상황보고서(일반),SK스퀘어
20251031000158,20251031,코스닥,퀄리타스반도체,432720,주식등의대량보유상황보고서(일반),김두호
20251031000156,20251031,코스피,광명전기,017040,주식등의대량보유상황보고서(일반),나반홀딩스
20251031000119,20251031,코스닥,오름테라퓨틱,475830,주식등의대량보유상황보고서(일반),이승주
20251031000054,20251031,코스닥,성일하이텍,365340,주식등의대량보유상황보고서(약식),오라이언자산운용
20251030000563,20251030,코스피,스틱인베스트먼트,026890,[기재정정]주식등의대량보유상황보고서(일반),얼라인파트너스자산운용
20251030000548,20251030,코스피,HD현대일렉트릭,267260,주식등의대량보유상황보고서(일반),HD현대
20251030000535,20251030,코스피,스틱인베스트먼트,026890,주식등의대량보유상황보고서(일반),얼라인파트너스자산운용
20251030000521,20251030,코스닥,톱텍,108230,주식등의대량보유상황보고서(일반),이재환
20251030000519,20251030,코스피,환인제약,016580,주식등의대량보유상황보고서(일반),이광식
20251030000517,20251030,코스닥,소마젠,950200,주식등의대량보유상황보고서(일반),마크로젠
20251030000512,20251030,코스닥,티엘비,356860,주식등의대량보유상황보고서(일반),백성현
20251030000506,20251030,코스닥,엔젠바이오,354200,주식등의대량보유상황보고서(약식),상상인저축은행
20251030000479,20251030,코스닥,차바이오텍,085660,주식등의대량보유상황보고서(일반),차광렬
20251030000448,20251030,코스닥,솔브레인,357780,주식등의대량보유상황보고서(일반),정지완
20251030000441,20251030,코스닥,마크로젠,038290,주식등의대량보유상황보고서(일반),서정선
20251030000365,20251030,코스닥,미디어젠,279600,주식등의대량보유상황보고서(일반),앨터스투자자문
20251030000362,20251030,코스닥,티케이케미칼,104480,주식등의대량보유상황보고서(일반),에스엠인더스트리
20251030000256,20251030,코스피,한화엔진,082740,주식등의대량보유상황보고서(일반),한화임팩트
20251030000211,20251030,코스피,금호전기,001210,주식등의대량보유상황보고서(약식),바로저축은행
20251030000185,20251030,코스닥,티에스넥스젠,043220,주식등의대량보유상황보고서(약식),바로저축은행
20251030000181,20251030,코스닥,딥노이드,315640,주식등의대량보유상황보고서(일반),최우식
20251030000173,20251030,코스닥,가비아,079940,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
20251030000067,20251030,코스닥,태성,323280,주식등의대량보유상황보고서(일반),김종학
20251029000392,20251029,코스닥,오킨스전자,080580,주식등의대량보유상황보고서(일반),전진국
20251029000382,20251029,코스닥,서부T&D,006730,[기재정정]주식등의대량보유상황보고서(일반),엠와이에이치
20251029000377,20251029,코스닥,아세아텍,050860,주식등의대량보유상황보고서(일반),김신길
20251029000365,20251029,코스피,현대엘리베이터,017800,주식등의대량보유상황보고서(일반),현대홀딩스컴퍼니
20251029000359,20251029,코스닥,탑코미디어,134580,주식등의대량보유상황보고서(일반),엔키홀딩스
20251029000330,20251029,코스닥,하나머티리얼즈,166090,주식등의대량보유상황보고서(일반),하나마이크론
20251029000329,20251029,코스피,삼익악기,002450,주식등의대량보유상황보고서(일반),스페코
20251029000320,20251029,코스피,제주항공,089590,주식등의대량보유상황보고서(일반),AK홀딩스
20251029000313,20251029,코스피,애경케미칼,161000,주식등의대량보유상황보고서(일반),AK홀딩스
20251029000310,20251029,코스닥,센코,347000,주식등의대량보유상황보고서(일반),티에스 2024-16 M&A 성장조합
20251029000303,20251029,코스닥,SY동아,041930,주식등의대량보유상황보고서(일반),삼영파트너스
20251029000300,20251029,코스닥,SY동아,041930,주식등의대량보유상황보고서(일반),삼영엠텍
20251029000291,20251029,코스닥,에코프로비엠,247540,주식등의대량보유상황보고서(일반),에코프로
20251029000273,20251029,코스피,SUN&L,002820,주식등의대량보유상황보고서(일반),정연준
20251029000260,20251029,코스닥,비씨엔씨,146320,주식등의대량보유상황보고서(일반),김돈한
20251029000251,20251029,코스피,대원강업,000430,주식등의대량보유상황보고서(일반),현대지에프홀딩스
20251029000234,20251029,코스피,에이프로젠,007460,주식등의대량보유상황보고서(약식),하베스트로즈
20251029000225,20251029,코스닥,와이지-원,019210,주식등의대량보유상황보고서(일반),송호근
20251029000221,20251029,코스닥,동일기연,032960,주식등의대량보유상황보고서(일반),손동준
20251029000170,20251029,코스피,삼화전자공업,011230,주식등의대량보유상황보고서(일반),오영주
20251029000156,20251029,코스닥,탑런토탈솔루션,336680,주식등의대량보유상황보고서(일반),박영근
20251029000134,20251029,코스피,휴니드테크놀러지스,005870,주식등의대량보유상황보고서(일반),김유진
20251029000133,20251029,코스닥,에코프로에이치엔,383310,주식등의대량보유상황보고서(일반),에코프로
20251029000129,20251029,코스닥,큐리옥스바이오시스템즈,445680,주식등의대량보유상황보고서(일반),김남용
20251029000120,20251029,코스닥,인바이오,352940,주식등의대량보유상황보고서(약식),박신득
20251029000032,20251029,코스닥,오에스피,368970,주식등의대량보유상황보고서(약식),해피펫 라이프케어 신기술투자조합 제2호
20251028000453,20251029,코스피,광명전기,017040,주식등의대량보유상황보고서(일반),케이와이에이치홀딩스
20251028000450,20251028,코스피,만호제강,001080,주식등의대량보유상황보고서(일반),엠케이에셋
20251028000442,20251028,코스닥,다보링크,340360,주식등의대량보유상황보고서(일반),테라사이언스
20251028000440,20251028,코스닥,엘앤씨바이오,290650,주식등의대량보유상황보고서(일반),이환철
20251028000439,20251028,코스피,덴티움,145720,주식등의대량보유상황보고서(일반),얼라인파트너스자산운용
20251028000438,20251028,코스닥,지엔코,065060,주식등의대량보유상황보고서(약식),시너지아이비투자
20251028000437,20251028,코스닥,가비아,079940,주식등의대량보유상황보고서(일반),얼라인파트너스자산운용
20251028000436,20251028,코스피,OCI,456040,주식등의대량보유상황보고서(일반),OCI홀딩스
20251028000430,20251028,코스피,애경산업,018250,주식등의대량보유상황보고서(일반),AK홀딩스
20251028000419,20251028,코스피,솔루엠,248070,주식등의대량보유상황보고서(일반),얼라인파트너스자산운용
20251028000414,20251028,코스닥,인바디,041830,주식등의대량보유상황보고서(일반),차인준
20251028000413,20251028,코스닥,오성첨단소재,052420,주식등의대량보유상황보고서(약식),한국채권투자운용
20251028000388,20251028,코스닥,디알텍,214680,주식등의대량보유상황보고서(일반),윤정기
20251028000380,20251028,코스닥,인텔리안테크,189300,주식등의대량보유상황보고서(일반),성상엽
20251028000371,20251028,코스닥,MDS테크,086960,주식등의대량보유상황보고서(일반),플레이그램
20251028000363,20251028,코스닥,이지홀딩스,035810,주식등의대량보유상황보고서(일반),지현욱
20251028000357,20251028,코스닥,M83,476080,주식등의대량보유상황보고서(일반),정성진
20251028000354,20251028,코스닥,에코볼트,097780,주식등의대량보유상황보고서(일반),오성첨단소재
20251028000352,20251028,코스피,디와이에이,002880,주식등의대량보유상황보고서(일반),동강홀딩스
20251028000345,20251028,코스피,INVENI,015360,주식등의대량보유상황보고서(일반),구자은
20251028000333,20251028,코스피,블루산업개발,006740,주식등의대량보유상황보고서(일반),대양금속
20251028000325,20251028,코스닥,애드바이오텍,179530,주식등의대량보유상황보고서(약식),엑시엄자산운용
20251028000319,20251028,코스닥,지놈앤컴퍼니,314130,주식등의대량보유상황보고서(일반),배지수
20251028000317,20251028,코스피,금호에이치티,214330,주식등의대량보유상황보고서(일반),에코볼트
20251028000316,20251028,코스닥,에코프로,086520,주식등의대량보유상황보고서(일반),이동채
20251028000294,20251028,코스닥,아이디스,143160,주식등의대량보유상황보고서(일반),아이디스홀딩스
20251028000289,20251028,코스피,성문전자,014910,주식등의대량보유상황보고서(일반),신준섭
20251028000288,20251028,코스닥,네오팜,092730,주식등의대량보유상황보고서(일반),잇츠한불
20251028000278,20251028,코스피,AJ네트웍스,095570,주식등의대량보유상황보고서(일반),문덕영
20251028000228,20251028,코스피,애경산업,018250,주식등의대량보유상황보고서(일반),태광산업
20251028000212,20251028,코스피,광명전기,017040,주식등의대량보유상황보고서(일반),피앤씨테크
20251028000143,20251028,코스닥,태웅로직스,124560,주식등의대량보유상황보고서(일반),한재동
20251028000142,20251028,코스피,경농,002100,주식등의대량보유상황보고서(일반),이용진
20251028000111,20251028,코스닥,오비고,352910,주식등의대량보유상황보고서(일반),장영준
20251028000096,20251028,코스피,삼일제약,000520,주식등의대량보유상황보고서(일반),허승범
20251028000079,20251028,코스닥,솔본,035610,주식등의대량보유상황보고서(일반),홍기태
20251028000067,20251028,코스닥,네오리진,094860,주식등의대량보유상황보고서(일반),JakotaAsiaStrategyLimited
20251028000014,20251028,코스닥,LK삼양,225190,주식등의대량보유상황보고서(일반),엘케이
20251027000391,20251027,코스닥,이상네트웍스,080010,주식등의대량보유상황보고서(약식),하성일
20251027000380,20251027,코스닥,에이치브이엠,295310,주식등의대량보유상황보고서(일반),최재영
20251027000376,20251027,코스닥,이엠텍,091120,주식등의대량보유상황보고서(일반),정승규
20251027000361,20251027,코스닥,슈프리마,236200,주식등의대량보유상황보고서(일반),이재원
20251027000356,20251027,코스닥,씨티씨바이오,060590,주식등의대량보유상황보고서(일반),바이오노트
20251027000353,20251027,코스피,우성머티리얼스,011300,주식등의대량보유상황보고서(약식),브이씨디네트웍스
20251027000338,20251027,코스닥,포니링크,064800,주식등의대량보유상황보고서(일반),젬백스
20251027000329,20251027,코스피,SK이노베이션,096770,주식등의대량보유상황보고서(일반),SK
20251027000317,20251027,코스피,SK,034730,주식등의대량보유상황보고서(일반),최태원
20251027000314,20251027,코스닥,케이웨더,068100,주식등의대량보유상황보고서(일반),김성환
20251027000313,20251027,코스피,우성머티리얼스,011300,주식등의대량보유상황보고서(일반),더블유에스
20251027000301,20251027,코스피,코스모화학,005420,주식등의대량보유상황보고서(일반),코스모앤컴퍼니
20251027000300,20251027,코스닥,아이티센글로벌,124500,주식등의대량보유상황보고서(일반),강진모
20251027000299,20251027,코스닥,에스와이스틸텍,365330,주식등의대량보유상황보고서(일반),에스와이
20251027000292,20251027,코스닥,오성첨단소재,052420,주식등의대량보유상황보고서(일반),이스트버건디
20251027000282,20251027,코스닥,인선이엔티,060150,주식등의대량보유상황보고서(일반),아이에스동서
20251027000280,20251027,코스닥,압타머사이언스,291650,주식등의대량보유상황보고서(약식),아이텍
20251027000256,20251027,코스닥,코아스템켐온,166480,주식등의대량보유상황보고서(일반),김경숙
20251027000252,20251027,코스닥,카페24,042000,주식등의대량보유상황보고서(일반),우창균
20251027000250,20251027,코스닥,씨티씨바이오,060590,주식등의대량보유상황보고서(일반),파마리서치
20251027000248,20251027,코스닥,로보티즈,108490,주식등의대량보유상황보고서(일반),김병수
20251027000245,20251027,코스피,세아홀딩스,058650,주식등의대량보유상황보고서(일반),이태성
20251027000241,20251027,코스닥,한국첨단소재,062970,주식등의대량보유상황보고서(일반),사토시홀딩스
20251027000237,20251027,코스피,사조오양,006090,주식등의대량보유상황보고서(일반),사조대림
20251027000234,20251027,코스닥,동국제약,086450,주식등의대량보유상황보고서(약식),브이아이피자산운용
20251027000229,20251027,코스닥,펌텍코리아,251970,주식등의대량보유상황보고서(약식),브이아이피자산운용
20251027000225,20251027,코스닥,캔버스엔,210120,주식등의대량보유상황보고서(약식),상상인저축은행
20251027000218,20251027,코스피,팬오션,028670,주식등의대량보유상황보고서(일반),하림지주
20251027000215,20251027,코스피,팜스코,036580,주식등의대량보유상황보고서(일반),하림지주
20251027000214,20251027,코스피,선진,136490,주식등의대량보유상황보고서(일반),하림지주
20251027000204,20251027,코스닥,알에스오토메이션,140670,주식등의대량보유상황보고서(일반),강덕현
20251027000201,20251027,코스닥,인산가,277410,주식등의대량보유상황보고서(일반),김윤세
20251027000164,20251027,코스닥,비투엔,307870,주식등의대량보유상황보고서(일반),엑스트윈스1호조합
20251027000156,20251027,코스닥,투비소프트,079970,주식등의대량보유상황보고서(일반),주식회사 투비소프트 우리사주조합
20251027000151,20251027,코스닥,리드코프,012700,주식등의대량보유상황보고서(일반),디케이마린
20251027000144,20251027,코스닥,엔젠바이오,354200,주식등의대량보유상황보고서(약식),바로저축은행
20251027000106,20251027,코스닥,폰드그룹,472850,주식등의대량보유상황보고서(일반),대명화학
20251027000080,20251027,코스닥,APS,054620,주식등의대량보유상황보고서(일반),정기로
20251027000079,20251027,코스닥,디모아,016670,주식등의대량보유상황보고서(일반),비비안
20251027000031,20251027,코스닥,야스,255440,[기재정정]주식등의대량보유상황보고서(일반),정광호
20251024000548,20251024,코스닥,야스,255440,주식등의대량보유상황보고서(일반),정광호
20251024000542,20251024,코스피,삼성전자,005930,주식등의대량보유상황보고서(일반),삼성물산
20251024000540,20251024,코스닥,폴라리스오피스,041020,주식등의대량보유상황보고서(일반),조성우
20251024000530,20251024,코스피,삼성생명,032830,주식등의대량보유상황보고서(일반),삼성물산
20251024000529,20251024,코스닥,대진첨단소재,393970,주식등의대량보유상황보고서(약식),에스제이투자파트너스
20251024000525,20251024,코스피,까뮤이앤씨,013700,주식등의대량보유상황보고서(일반),베이스
20251024000521,20251024,코스피,DL이앤씨,375500,주식등의대량보유상황보고서(약식),"KopernikGlobalInvestors,LLC"
20251024000503,20251024,코스닥,아이에스티이,212710,주식등의대량보유상황보고서(일반),조창현
20251024000490,20251024,코스닥,디어유,376300,주식등의대량보유상황보고서(일반),JYP Ent.
20251024000480,20251024,코스피,에이프로젠바이오로직스,003060,주식등의대량보유상황보고서(일반),에이프로젠
20251024000477,20251024,코스피,주연테크,044380,주식등의대량보유상황보고서(일반),화평홀딩스
20251024000473,20251024,코스닥,흥구석유,024060,주식등의대량보유상황보고서(일반),서상덕
20251024000468,20251024,코스피,삼진제약,005500,주식등의대량보유상황보고서(일반),최승주
20251024000466,20251024,코스닥,판타지오,032800,주식등의대량보유상황보고서(일반),아티스트
20251024000464,20251024,코스닥,디어유,376300,주식등의대량보유상황보고서(일반),에스엠
20251024000445,20251024,코스피,에이프로젠,007460,주식등의대량보유상황보고서(일반),지베이스
20251024000441,20251024,코스닥,버넥트,438700,주식등의대량보유상황보고서(일반),하태진
20251024000431,20251024,코스닥,씨앤씨인터내셔널,352480,주식등의대량보유상황보고서(일반),뷰티시너지
20251024000425,20251024,코스닥,재영솔루텍,049630,주식등의대량보유상황보고서(약식),무림캐피탈
20251024000422,20251024,코스닥,애니플러스,310200,주식등의대량보유상황보고서(일반),제이제이미디어웍스
20251024000418,20251024,코스닥,HC홈센타,060560,주식등의대량보유상황보고서(일반),에이치씨파트너스
20251024000415,20251024,코스닥,하이퍼코퍼레이션,065650,주식등의대량보유상황보고서(일반),FSN
20251024000412,20251024,코스닥,동화기업,025900,주식등의대량보유상황보고서(일반),"DONGWHAINTERNATIONALCO.,LTD"
20251024000410,20251024,코스피,한국토지신탁,034830,주식등의대량보유상황보고서(일반),엠케이인베스트먼트
20251024000406,20251024,코스닥,ES큐브,050120,주식등의대량보유상황보고서(일반),지에프금융산업제1호
20251024000389,20251024,코스닥,에스투더블유,488280,주식등의대량보유상황보고서(약식),스톤브릿지벤처스
20251024000379,20251024,코스닥,삼천당제약,000250,주식등의대량보유상황보고서(일반),윤대인
20251024000366,20251024,코스닥,나노엔텍,039860,[기재정정]주식등의대량보유상황보고서(일반),에이플러스에셋
20251024000361,20251024,코스피,신원,009270,주식등의대량보유상황보고서(일반),다리우스엔
20251024000346,20251024,코스닥,성호전자,043260,주식등의대량보유상황보고서(일반),서룡전자
20251024000337,20251024,코스닥,씨앤씨인터내셔널,352480,주식등의대량보유상황보고서(일반),배수아
20251024000331,20251024,코스닥,엠투엔,033310,주식등의대량보유상황보고서(일반),디케이마린
20251024000273,20251024,코스닥,이노진,344860,주식등의대량보유상황보고서(일반),ANTONIUS RACHMAT SOELISTYO
20251024000203,20251024,코스닥,씨앤씨인터내셔널,352480,[기재정정]주식등의대량보유상황보고서(일반),배은철
20251024000202,20251024,코스닥,아이씨에이치,368600,주식등의대량보유상황보고서(일반),김영훈
20251024000200,20251024,코스닥,SM C&C,048550,주식등의대량보유상황보고서(일반),에스엠
20251024000197,20251024,코스닥,코텍,052330,주식등의대량보유상황보고서(일반),아이디스홀딩스
20251024000194,20251024,코스닥,DMS,068790,[기재정정]주식등의대량보유상황보고서(일반),박성표
20251024000189,20251024,코스닥,디어유,376300,주식등의대량보유상황보고서(일반),에스엠스튜디오스
20251024000181,20251024,코스닥,SM C&C,048550,주식등의대량보유상황보고서(일반),에스엠스튜디오스
20251024000178,20251024,코스피,코스모신소재,005070,주식등의대량보유상황보고서(일반),코스모화학
20251024000083,20251024,코스피,롯데정밀화학,004000,주식등의대량보유상황보고서(약식),FederatedHermesLimited
20251024000073,20251024,코스피,롯데정밀화학,004000,주식등의대량보유상황보고서(약식),HermesInvestmentManagementLimited
20251024000066,20251024,코스닥,나인테크,267320,주식등의대량보유상황보고서(일반),박근노
20251023000405,20251023,코스피,DB손해보험,005830,주식등의대량보유상황보고서(일반),김준기
20251023000385,20251023,코스닥,아톤,158430,주식등의대량보유상황보고서(일반),김종서
20251023000378,20251023,코스닥,팜스토리,027710,주식등의대량보유상황보고서(일반),이지홀딩스
20251023000377,20251023,코스닥,인크레더블버즈,064090,주식등의대량보유상황보고서(약식),라미쿠스
20251023000360,20251023,코스피,대원강업,000430,주식등의대량보유상황보고서(일반),현대지에프홀딩스
20251023000296,20251023,코스피,휴니드테크놀러지스,005870,주식등의대량보유상황보고서(일반),김유진
20251023000292,20251023,코스닥,키이스트,054780,주식등의대량보유상황보고서(일반),에스엠
20251023000291,20251023,코스피,롯데관광개발,032350,주식등의대량보유상황보고서(일반),김기병
20251023000285,20251023,코스닥,키이스트,054780,주식등의대량보유상황보고서(일반),에스엠스튜디오스
20251023000251,20251023,코스닥,신원종합개발,017000,주식등의대량보유상황보고서(약식),김승현
20251023000246,20251023,코스닥,삼일,032280,주식등의대량보유상황보고서(일반),티디
20251023000244,20251023,코스피,BGF리테일,282330,주식등의대량보유상황보고서(일반),BGF
20251023000242,20251023,코스닥,에이전트AI,060900,주식등의대량보유상황보고서(약식),퍼플렉시티투자조합
20251023000182,20251023,코스닥,신성델타테크,065350,주식등의대량보유상황보고서(약식),고목델타화공
20251023000172,20251023,코스피,제주항공,089590,주식등의대량보유상황보고서(일반),AK홀딩스
20251023000118,20251023,코스피,남양유업,003920,주식등의대량보유상황보고서(일반),한앤코유업홀딩스
20251023000103,20251023,코스닥,시지트로닉스,429270,주식등의대량보유상황보고서(일반),심규환
20251023000102,20251023,코스피,영원무역홀딩스,009970,[기재정정]주식등의대량보유상황보고서(일반),와이엠에스에이
20251023000065,20251023,코스닥,HLB파나진,046210,주식등의대량보유상황보고서(일반),박준곤
20251023000058,20251023,코스피,세우글로벌,013000,주식등의대량보유상황보고서(일반),안백순
20251023000053,20251023,코스닥,CSA 코스믹,083660,주식등의대량보유상황보고서(약식),카노히
20251023000049,20251023,코스닥,CSA 코스믹,083660,주식등의대량보유상황보고서(일반),홈캐스트
20251023000043,20251023,코스피,삼성화재해상보험,000810,주식등의대량보유상황보고서(약식),슈로더인베스트먼트매니지먼트
20251023000024,20251023,코스닥,티씨머티리얼즈,125020,주식등의대량보유상황보고서(약식),리인베스트먼트
20251023000002,20251023,코스닥,현대사료,016790,주식등의대량보유상황보고서(일반),뜰안채건설
20251023000001,20251023,코스닥,현대사료,016790,주식등의대량보유상황보고서(일반),뜰안채건설
20251022000361,20251022,코스닥,SM Life Design,063440,주식등의대량보유상황보고서(일반),에스엠
20251022000342,20251022,코스닥,이노스페이스,462350,주식등의대량보유상황보고서(일반),김수종
20251022000341,20251022,코스피,천일고속,000650,주식등의대량보유상황보고서(일반),박도현
20251022000330,20251022,코스피,황금에스티,032560,주식등의대량보유상황보고서(일반),김종현
20251022000313,20251022,코스닥,SM Life Design,063440,주식등의대량보유상황보고서(일반),에스엠스튜디오스
20251022000311,20251022,코스피,한미사이언스,008930,주식등의대량보유상황보고서(일반),임종훈
20251022000310,20251022,코스닥,씨에스베어링,297090,주식등의대량보유상황보고서(일반),씨에스윈드
20251022000304,20251022,코스피,한미사이언스,008930,주식등의대량보유상황보고서(일반),임종윤
20251022000302,20251022,코스피,한미사이언스,008930,주식등의대량보유상황보고서(일반),송영숙
20251022000299,20251022,코스닥,중앙첨단소재,051980,주식등의대량보유상황보고서(일반),광무
20251022000280,20251022,코스닥,HLB제약,047920,주식등의대량보유상황보고서(일반),HLB생명과학
20251022000270,20251022,코스닥,모다이노칩,080420,주식등의대량보유상황보고서(일반),대명화학
20251022000253,20251022,코스닥,서연탑메탈,019770,주식등의대량보유상황보고서(일반),서연
20251022000247,20251022,코스닥,티케이케미칼,104480,주식등의대량보유상황보고서(일반),에스엠인더스트리
20251022000242,20251022,코스닥,에코볼트,097780,주식등의대량보유상황보고서(일반),오성첨단소재
20251022000235,20251022,코스닥,에코볼트,097780,[기재정정]주식등의대량보유상황보고서(일반),오성첨단소재
20251022000234,20251022,코스피,성신양회,004980,주식등의대량보유상황보고서(일반),김태현
20251022000224,20251022,코스닥,CSA 코스믹,083660,주식등의대량보유상황보고서(일반),브이핑크홀딩스
20251022000212,20251022,코스피,금호에이치티,214330,주식등의대량보유상황보고서(일반),에코볼트
20251022000208,20251022,코스피,한진칼,180640,주식등의대량보유상황보고서(일반),조원태
20251022000207,20251022,코스피,성신양회,004980,주식등의대량보유상황보고서(일반),김영준
20251022000203,20251022,코스닥,비투엔,307870,주식등의대량보유상황보고서(일반),리본머트리얼홀딩스
20251022000193,20251022,코스닥,에이전트AI,060900,주식등의대량보유상황보고서(약식),나카모토투자조합
